"","Id","SalePrice","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition"
"1237",1389,377500,20,14892,9,5,2006,2007,160,1320,0,426,1746,1746,0,0,1746,1,0,2,0,3,1,7,2,2006,3,758,201,39,0,0,0,0,0,10,2009,"RL","Pave","IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1238",1390,131000,50,6000,6,6,1941,1950,0,375,0,360,735,869,349,0,1218,0,1,1,0,3,1,6,1,2003,2,440,0,0,0,0,0,0,0,3,2007,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","TA","Gd","No","ALQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1239",1391,235000,20,9100,7,5,2000,2000,244,1400,0,125,1525,1525,0,0,1525,1,0,2,0,3,1,6,0,2000,2,541,219,36,0,0,0,0,0,9,2006,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1240",1392,124000,90,8944,5,5,1967,1967,0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967,3,792,0,152,0,0,0,0,0,4,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Mod","Detchd","Unf","TA","TA","Y","WD","Normal"
"1241",1393,123000,85,7838,5,5,1967,1967,0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967,1,288,175,144,0,0,0,0,0,12,2006,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1242",1394,163000,190,10800,6,7,1905,2000,0,0,0,482,482,1221,691,0,1912,0,0,2,0,3,2,7,1,2003,2,672,0,25,212,0,0,0,0,4,2008,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","Fa","TA","No","Unf","Unf","GasA","Ex","N","SBrkr","TA","Typ","Detchd","Unf","Gd","TA","Y","WD","Normal"
"1243",1395,246578,120,4045,7,5,2006,2006,45,1070,0,286,1356,1500,0,0,1500,1,0,2,0,2,1,6,1,2006,3,648,161,20,0,0,0,0,0,10,2006,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","New","Partial"
"1244",1396,281213,60,12665,8,5,2005,2006,245,0,0,1094,1094,1133,1349,0,2482,0,0,2,1,4,1,9,1,2005,3,642,144,39,0,0,0,0,0,2,2007,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","Gd","Gd","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","BuiltIn","Fin","TA","TA","Y","WD","Normal"
"1245",1398,137500,70,6120,5,8,1920,2004,0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1933,1,180,24,0,150,0,0,0,0,5,2007,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","Mn","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Detchd","Unf","Fa","Fa","N","WD","Normal"
"1246",1399,138000,50,7200,5,4,1950,1982,0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950,1,240,0,0,168,0,0,0,0,5,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec","BLQ","GasA","Gd","Y","FuseA","TA","Min1","Attchd","Unf","TA","TA","Y","WD","Normal"
"1247",1400,137450,50,6171,6,6,1925,1990,0,264,0,712,976,1160,448,0,1608,0,0,2,1,3,1,7,1,1925,1,216,147,16,0,0,0,0,0,10,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","None","TA","TA","BrkTil","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Detchd","Unf","Fa","TA","Y","WD","Normal"
"1248",1401,120000,50,6000,6,7,1929,1950,0,0,0,862,862,950,208,0,1158,0,0,1,0,3,1,5,1,1929,1,208,0,0,112,0,0,0,0,7,2008,"RM","Pave","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","WdShing","Wd Shng","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","BuiltIn","RFn","TA","TA","Y","WD","Normal"
"1249",1402,193000,60,7415,6,5,2004,2004,0,759,0,80,839,864,729,0,1593,1,0,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,0,0,4,2008,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","TA","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1250",1403,193879,20,6762,7,5,2006,2006,0,0,0,1286,1286,1294,0,0,1294,0,0,2,0,2,1,6,1,2006,2,662,168,55,0,0,0,0,0,7,2006,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","Gd","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","New","Partial"
"1251",1404,282922,20,15256,8,5,2007,2007,84,929,0,556,1485,1464,0,0,1464,1,0,2,0,3,1,6,0,2007,3,754,168,160,0,0,0,0,0,8,2007,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","RRAn","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","TA","Y","WD","Normal"
"1252",1405,105000,50,10410,3,4,1915,1950,0,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,0,0,1,2006,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Family"
"1253",1406,275000,120,3842,8,5,2004,2005,174,1373,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2004,2,482,128,53,0,0,155,0,0,1,2008,"RM","Pave","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story","Hip","CompShg","CemntBd","CmentBd","Stone","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1254",1407,133000,85,8445,5,7,1972,2007,0,656,0,112,768,768,0,0,768,1,0,1,0,2,1,5,0,1988,2,396,58,0,0,0,0,0,0,3,2009,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","Wd Shng","None","TA","TA","CBlock","Gd","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1255",1409,125500,70,7740,4,7,1910,1950,0,0,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,1966,2,528,0,0,0,0,168,0,0,6,2010,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","Fa","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1256",1410,215000,60,20544,7,6,1986,1991,123,0,0,791,791,1236,857,0,2093,0,0,2,1,3,1,7,1,1986,2,542,364,63,0,0,0,0,0,11,2008,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","TA","Gd","CBlock","Gd","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1257",1411,230000,60,12420,7,5,2001,2001,0,666,0,278,944,944,896,0,1840,1,0,2,1,3,1,6,0,2001,2,622,0,45,0,0,0,0,0,6,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1258",1412,140000,50,9600,6,8,1950,2005,0,120,0,736,856,1112,556,0,1668,0,0,1,1,3,1,6,0,1950,1,271,0,0,0,0,0,0,0,9,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","TA","Min2","Attchd","Unf","TA","TA","Y","WD","Normal"
"1259",1414,257000,20,10994,8,5,2005,2006,366,976,0,868,1844,1844,0,0,1844,1,0,2,0,2,1,7,1,2005,2,620,165,44,0,0,0,0,0,9,2009,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","Gd","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","COD","Abnorml"
"1260",1415,207000,50,13053,6,7,1923,2000,0,0,0,833,833,1053,795,0,1848,0,0,1,1,4,1,8,1,1922,2,370,0,0,0,0,220,0,0,6,2008,"RL","Pave","Reg","Bnk","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gambrel","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","TA","N","WD","Normal"
"1261",1416,175900,120,3635,7,5,2007,2007,130,988,0,398,1386,1569,0,0,1569,0,1,2,0,1,1,7,1,2007,3,660,143,20,0,0,0,0,0,5,2009,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1262",1417,122500,190,11340,4,6,1885,1950,0,0,0,777,777,1246,1044,0,2290,0,0,2,0,4,2,11,0,1971,2,560,0,0,114,0,0,0,0,4,2010,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story","Gable","CompShg","VinylSd","AsbShng","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","N","WD","Normal"
"1263",1418,340000,60,16545,8,5,1998,1998,731,781,0,503,1284,1310,1140,0,2450,1,0,2,1,3,1,7,1,1998,3,1069,0,126,0,0,0,0,0,5,2009,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Mn","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1264",1419,124000,20,9204,5,5,1963,1963,0,25,872,247,1144,1144,0,0,1144,1,0,1,1,3,1,6,0,1962,1,336,0,88,0,0,0,0,0,8,2008,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","BLQ","Rec","GasA","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","COD","Normal"
"1265",1420,223000,20,16381,6,5,1969,1969,312,1110,0,734,1844,1844,0,0,1844,1,0,2,0,3,1,7,1,1969,2,540,0,73,216,0,0,0,0,12,2006,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","Gd","Gd","CBlock","TA","TA","Av","Rec","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1266",1421,179900,60,11700,6,6,1968,1968,420,404,0,304,708,708,708,0,1416,0,0,2,1,3,1,7,1,1968,2,776,0,169,0,0,119,0,0,5,2006,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1267",1422,127500,120,4043,6,5,1977,1977,0,360,0,709,1069,1069,0,0,1069,0,0,2,0,2,1,4,1,1977,2,440,0,55,0,0,165,0,0,7,2010,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1268",1423,136500,120,4435,6,5,2003,2003,170,686,0,162,848,848,0,0,848,1,0,1,0,1,1,3,0,2003,2,420,140,0,0,0,0,0,0,3,2008,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1269",1424,274970,80,19690,6,7,1966,1966,0,0,0,697,697,1575,626,0,2201,0,0,2,0,4,1,8,1,1966,2,432,586,236,0,0,0,738,0,8,2006,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Edwards","Norm","Norm","1Fam","SLvl","Flat","Tar&Grv","Plywood","Plywood","None","Gd","Gd","CBlock","Gd","TA","Av","Unf","Unf","GasA","TA","Y","SBrkr","Gd","Typ","Attchd","Unf","Gd","Gd","Y","WD","Alloca"
"1270",1425,144000,20,9503,5,5,1958,1983,0,457,374,193,1024,1344,0,0,1344,1,0,1,0,2,1,6,1,1970,1,484,316,28,0,0,0,0,0,6,2007,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","ALQ","Rec","GasA","TA","Y","SBrkr","TA","Min1","Detchd","Unf","TA","TA","Y","WD","Normal"
"1271",1426,142000,20,10721,6,6,1959,1959,243,0,0,1252,1252,1252,0,0,1252,0,0,1,0,3,1,7,0,1960,2,528,0,39,0,0,0,0,0,10,2008,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","Stone","Gd","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1272",1427,271000,60,10944,7,5,1994,1994,448,1000,0,223,1223,1223,904,0,2127,1,0,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,0,0,8,2008,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1273",1428,140000,50,10930,5,6,1945,1950,0,580,0,333,913,1048,510,0,1558,1,0,1,1,3,1,6,1,1962,1,288,0,0,0,0,0,0,0,4,2008,"RL","Pave","Reg","Bnk","AllPub","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","TA","Y","FuseA","TA","Typ","Attchd","Unf","TA","TA","Y","WD","Normal"
"1274",1429,119000,30,7200,5,7,1940,1992,294,510,0,278,788,804,0,0,804,1,0,1,0,2,1,4,2,1940,1,240,0,0,154,0,0,0,0,2,2010,"RM","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","Stone","TA","Gd","CBlock","TA","TA","No","BLQ","Unf","GasA","TA","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","TA","Y","WD","Abnorml"
"1275",1430,182900,20,12546,6,7,1981,1981,310,678,0,762,1440,1440,0,0,1440,0,0,2,0,3,1,7,1,1981,2,467,0,0,99,0,0,0,0,4,2007,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","Gd","Gd","CBlock","Gd","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1276",1431,192140,60,21930,5,5,2005,2005,0,0,0,732,732,734,1104,0,1838,0,0,2,1,4,1,7,1,2005,2,372,100,40,0,0,0,0,0,7,2006,"RL","Pave","IR3","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","Gd","Av","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","BuiltIn","Fin","TA","TA","Y","WD","Normal"
"1277",1432,143750,120,4928,6,6,1976,1976,0,958,0,0,958,958,0,0,958,0,0,2,0,2,1,5,0,1976,2,440,0,60,0,0,0,0,0,10,2009,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","None","TA","TA","CBlock","Gd","TA","No","LwQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1278",1433,64500,30,10800,4,6,1927,2007,0,0,0,656,656,968,0,0,968,0,0,2,0,4,1,5,0,1928,1,216,0,0,0,0,0,0,0,8,2007,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","Detchd","Unf","Fa","Fa","Y","WD","Normal"
"1279",1434,186500,60,10261,6,5,2000,2000,318,0,0,936,936,962,830,0,1792,1,0,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,0,0,5,2008,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1280",1435,160000,20,17400,5,5,1977,1977,0,936,0,190,1126,1126,0,0,1126,1,0,2,0,3,1,5,1,1977,2,484,295,41,0,0,0,0,0,5,2006,"RL","Pave","Reg","Low","AllPub","Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Fa","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","P","WD","Normal"
"1281",1436,174000,20,8400,6,9,1962,2005,237,0,0,1319,1319,1537,0,0,1537,1,0,1,1,3,1,7,1,1962,2,462,0,36,0,0,0,0,0,7,2008,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","Gd","Gd","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","COD","Abnorml"
"1282",1437,120500,20,9000,4,6,1971,1971,0,616,0,248,864,864,0,0,864,0,0,1,0,3,1,5,0,1974,2,528,0,0,0,0,0,0,0,5,2007,"RL","Pave","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","PConc","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1283",1438,394617,20,12444,8,5,2008,2008,426,1336,0,596,1932,1932,0,0,1932,1,0,2,0,2,1,7,1,2008,3,774,0,66,0,304,0,0,0,11,2008,"RL","Pave","Reg","Lvl","AllPub","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","Ex","TA","PConc","Ex","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","TA","Y","New","Partial"
"1284",1439,149700,20,7407,6,7,1957,1996,0,600,0,312,912,1236,0,0,1236,1,0,1,0,2,1,6,0,1957,2,923,0,158,158,0,0,0,0,4,2010,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","GLQ","Unf","GasA","TA","Y","FuseA","TA","Typ","Attchd","Unf","TA","TA","Y","WD","Normal"
"1285",1440,197000,60,11584,7,6,1979,1979,96,315,110,114,539,1040,685,0,1725,0,0,2,1,3,1,6,1,1979,2,550,0,88,216,0,0,0,0,11,2007,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl","Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","GLQ","Rec","GasA","TA","Y","SBrkr","TA","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1286",1442,149300,120,4426,6,5,2004,2004,147,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,149,0,0,0,0,0,0,5,2008,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1287",1443,310000,60,11003,10,5,2008,2008,160,765,0,252,1017,1026,981,0,2007,1,0,2,1,3,1,10,1,2008,3,812,168,52,0,0,0,0,0,4,2009,"FV","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","Ex","TA","PConc","Ex","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","TA","Y","WD","Normal"
"1288",1445,179600,20,8500,7,5,2004,2004,106,0,0,1422,1422,1422,0,0,1422,0,0,2,0,3,1,7,0,2004,2,626,192,60,0,0,0,0,0,11,2007,"RL","Pave","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","TA","Y","WD","Normal"
"1289",1446,129000,85,8400,6,5,1966,1966,0,187,627,0,814,913,0,0,913,1,0,1,0,3,1,6,0,1990,1,240,0,0,252,0,0,0,0,5,2007,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","Gd","LwQ","Rec","GasA","Gd","Y","SBrkr","TA","Typ","Detchd","Unf","TA","TA","Y","WD","Normal"
"1290",1447,157900,20,26142,5,7,1962,1962,189,593,0,595,1188,1188,0,0,1188,0,0,1,0,3,1,6,0,1962,1,312,261,39,0,0,0,0,0,4,2010,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","TA","Y","SBrkr","TA","Typ","Attchd","Unf","TA","TA","P","WD","Normal"
